country_name,admin1_name,latitude,longitude,aggregation,indicator,value
#country,#adm1+name,#geo+lat,#geo+lon,,#indicator+name,#indicator+num
Somalia,Bay,2.75,42.75,none,crop-production.ric.firr.USD,0.0
Somalia,Bay,2.75,43.25,none,crop-production.ric.firr.USD,0.0
Somalia,Bay,2.75,43.75,none,crop-production.ric.firr.USD,0.0
Somalia,Bay,2.75,44.25,none,crop-production.ric.firr.USD,0.0
Somalia,Bay,2.25,42.75,none,crop-production.ric.firr.USD,0.0
Somalia,Bay,2.25,43.25,none,crop-production.ric.firr.USD,0.0
Somalia,Bay,2.25,43.75,none,crop-production.ric.firr.USD,0.0
Somalia,Bay,2.25,44.25,none,crop-production.ric.firr.USD,0.0
Somalia,Bay,1.75,42.75,none,crop-production.ric.firr.USD,0.0
Somalia,Bay,1.75,43.25,none,crop-production.ric.firr.USD,0.0
Somalia,Bakool,4.75,43.75,none,crop-production.mai.noirr.USD,0.0
Somalia,Bakool,4.75,44.25,none,crop-production.mai.noirr.USD,0.0
Somalia,Bakool,4.25,43.25,none,crop-production.mai.noirr.USD,0.0
Somalia,Bakool,4.25,43.75,none,crop-production.mai.noirr.USD,0.0
Somalia,Bakool,4.25,44.25,none,crop-production.mai.noirr.USD,0.0
Somalia,Bakool,3.75,43.25,none,crop-production.mai.noirr.USD,0.0
Somalia,Bakool,3.75,44.25,none,crop-production.mai.noirr.USD,0.0
Somalia,Bakool,3.75,44.75,none,crop-production.mai.noirr.USD,0.0
Somalia,Bakool,4.75,43.75,none,crop-production.mai.firr.USD,0.0
Somalia,Bakool,4.75,44.25,none,crop-production.mai.firr.USD,0.0
Somalia,Bakool,4.25,43.25,none,crop-production.mai.firr.USD,0.0
Somalia,Bakool,4.25,43.75,none,crop-production.mai.firr.USD,0.0
Somalia,Bakool,4.25,44.25,none,crop-production.mai.firr.USD,0.0
Somalia,Bakool,3.75,43.25,none,crop-production.mai.firr.USD,0.0
Somalia,Bakool,3.75,44.25,none,crop-production.mai.firr.USD,0.0
Somalia,Bakool,3.75,44.75,none,crop-production.mai.firr.USD,0.0
Somalia,Bakool,4.75,43.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Bakool,4.75,44.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Bakool,4.25,43.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Bakool,4.25,43.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Bakool,4.25,44.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Bakool,3.75,43.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Bakool,3.75,44.25,none,crop-production.whe.noirr.USD,0.0
Somalia,Bakool,3.75,44.75,none,crop-production.whe.noirr.USD,0.0
Somalia,Bakool,4.75,43.75,none,crop-production.whe.firr.USD,0.0
Somalia,Bakool,4.75,44.25,none,crop-production.whe.firr.USD,0.0
Somalia,Bakool,4.25,43.25,none,crop-production.whe.firr.USD,0.0
Somalia,Bakool,4.25,43.75,none,crop-production.whe.firr.USD,0.0
Somalia,Bakool,4.25,44.25,none,crop-production.whe.firr.USD,0.0
Somalia,Bakool,3.75,43.25,none,crop-production.whe.firr.USD,0.0
Somalia,Bakool,3.75,44.25,none,crop-production.whe.firr.USD,0.0
Somalia,Bakool,3.75,44.75,none,crop-production.whe.firr.USD,0.0
Somalia,Bakool,4.75,43.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Bakool,4.75,44.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Bakool,4.25,43.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Bakool,4.25,43.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Bakool,4.25,44.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Bakool,3.75,43.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Bakool,3.75,44.25,none,crop-production.soy.noirr.USD,0.0
Somalia,Bakool,3.75,44.75,none,crop-production.soy.noirr.USD,0.0
Somalia,Bakool,4.75,43.75,none,crop-production.soy.firr.USD,0.0
Somalia,Bakool,4.75,44.25,none,crop-production.soy.firr.USD,0.0
Somalia,Bakool,4.25,43.25,none,crop-production.soy.firr.USD,0.0
Somalia,Bakool,4.25,43.75,none,crop-production.soy.firr.USD,0.0
Somalia,Bakool,4.25,44.25,none,crop-production.soy.firr.USD,0.0
Somalia,Bakool,3.75,43.25,none,crop-production.soy.firr.USD,0.0
Somalia,Bakool,3.75,44.25,none,crop-production.soy.firr.USD,0.0
Somalia,Bakool,3.75,44.75,none,crop-production.soy.firr.USD,0.0
Somalia,Bakool,4.75,43.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Bakool,4.75,44.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Bakool,4.25,43.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Bakool,4.25,43.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Bakool,4.25,44.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Bakool,3.75,43.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Bakool,3.75,44.25,none,crop-production.ric.noirr.USD,0.0
Somalia,Bakool,3.75,44.75,none,crop-production.ric.noirr.USD,0.0
Somalia,Bakool,4.75,43.75,none,crop-production.ric.firr.USD,0.0
Somalia,Bakool,4.75,44.25,none,crop-production.ric.firr.USD,0.0
Somalia,Bakool,4.25,43.25,none,crop-production.ric.firr.USD,0.0
Somalia,Bakool,4.25,43.75,none,crop-production.ric.firr.USD,0.0
Somalia,Bakool,4.25,44.25,none,crop-production.ric.firr.USD,0.0
Somalia,Bakool,3.75,43.25,none,crop-production.ric.firr.USD,0.0
Somalia,Bakool,3.75,44.25,none,crop-production.ric.firr.USD,0.0
Somalia,Bakool,3.75,44.75,none,crop-production.ric.firr.USD,0.0
Somalia,Awdal,10.57,43.38,none,crop-production.mai.noirr.USD,0.0
Somalia,Awdal,10.57,43.38,none,crop-production.mai.firr.USD,0.0
Somalia,Awdal,10.57,43.38,none,crop-production.whe.noirr.USD,0.0
Somalia,Awdal,10.57,43.38,none,crop-production.whe.firr.USD,0.0
Somalia,Awdal,10.57,43.38,none,crop-production.soy.noirr.USD,0.0
Somalia,Awdal,10.57,43.38,none,crop-production.soy.firr.USD,0.0
Somalia,Awdal,10.57,43.38,none,crop-production.ric.noirr.USD,0.0
Somalia,Awdal,10.57,43.38,none,crop-production.ric.firr.USD,0.0
